species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	species_order	species_dir	species_name	cell_mean_score	cell_std_score	cell_n	cell_status	expression_score	plot_order
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	cerebral cortex	H2AC11:cerebral cortex	clustered	H2AC11:HGNC:4737	1	D	1:D	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	4
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	cerebral cortex	H2AC11:cerebral cortex	clustered	H2AC11:HGNC:4737	1	D	1:D	3	canis_lupus_familiaris	Canis lupus familiaris	43.025	1.8879751057680831	2	present_gold	43.025	4
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	cerebral cortex	H2AC11:cerebral cortex	clustered	H2AC11:HGNC:4737	1	D	1:D	4	macaca_mulatta	Macaca mulatta	45.7	0.0	1	present_gold	45.7	4
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	cerebral cortex	H2AC11:cerebral cortex	clustered	H2AC11:HGNC:4737	1	D	1:D	5	sus_scrofa	Sus scrofa	44.97	0.0	1	present_gold	44.97	4
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	colon	H2AC11:colon	clustered	H2AC11:HGNC:4737	1	E	1:E	1	human	Homo sapiens	59.79764705882353	14.828200130752451	17	present_gold	59.79764705882353	5
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	colon	H2AC11:colon	clustered	H2AC11:HGNC:4737	1	E	1:E	2	bos_taurus	Bos taurus	28.98	0.0	1	present_gold	28.98	5
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	colon	H2AC11:colon	clustered	H2AC11:HGNC:4737	1	E	1:E	3	canis_lupus_familiaris	Canis lupus familiaris	35.21	0.0	1	present_gold	35.21	5
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	colon	H2AC11:colon	clustered	H2AC11:HGNC:4737	1	E	1:E	4	macaca_mulatta	Macaca mulatta	45.92	0.0	1	present_gold	45.92	5
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	colon	H2AC11:colon	clustered	H2AC11:HGNC:4737	1	E	1:E	5	sus_scrofa	Sus scrofa	58.925	13.696658351583425	2	present_gold	58.925	5
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	1	human	Homo sapiens	43.68833333333333	1.4533191895336215	6	present_gold	43.68833333333333	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	3	canis_lupus_familiaris	Canis lupus familiaris	46.99666666666667	4.904511528514671	3	present_gold	46.99666666666667	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	frontal cortex	H2AC11:frontal cortex	clustered	H2AC11:HGNC:4737	1	F	1:F	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	6
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	1	human	Homo sapiens	53.513333333333335	13.929386545135774	15	present_gold	53.513333333333335	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	3	canis_lupus_familiaris	Canis lupus familiaris	42.02333333333333	3.5503567895823287	3	present_gold	42.02333333333333	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	4	macaca_mulatta	Macaca mulatta	46.4025	2.5378780506557046	4	present_gold	46.4025	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	heart	H2AC11:heart	clustered	H2AC11:HGNC:4737	1	G	1:G	5	sus_scrofa	Sus scrofa	66.02	0.0	1	present_gold	66.02	7
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	1	human	Homo sapiens	63.52	15.83398560059974	5	present_gold	63.52	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	2	bos_taurus	Bos taurus	32.85	0.0	1	present_gold	32.85	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	3	canis_lupus_familiaris	Canis lupus familiaris	35.43	0.0	1	present_gold	35.43	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	kidney	H2AC11:kidney	clustered	H2AC11:HGNC:4737	1	H	1:H	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	8
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	1	human	Homo sapiens	57.458	8.674316934820533	15	present_gold	57.458	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	2	bos_taurus	Bos taurus	30.316666666666663	5.05156873324185	6	present_gold	30.316666666666663	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	3	canis_lupus_familiaris	Canis lupus familiaris	40.876666666666665	5.0353973692913945	6	present_gold	40.876666666666665	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	4	macaca_mulatta	Macaca mulatta	52.075	11.294474312689369	6	present_gold	52.075	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	I	1:I	5	sus_scrofa	Sus scrofa	60.125	32.81682571486767	2	present_gold	60.125	9
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	lung	H2AC11:lung	clustered	H2AC11:HGNC:4737	1	J	1:J	1	human	Homo sapiens	61.1390909090909	17.52817244012932	11	present_gold	61.1390909090909	10
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	lung	H2AC11:lung	clustered	H2AC11:HGNC:4737	1	J	1:J	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	10
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	lung	H2AC11:lung	clustered	H2AC11:HGNC:4737	1	J	1:J	3	canis_lupus_familiaris	Canis lupus familiaris	45.95	2.612604064913013	3	present_gold	45.95	10
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	lung	H2AC11:lung	clustered	H2AC11:HGNC:4737	1	J	1:J	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	10
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	lung	H2AC11:lung	clustered	H2AC11:HGNC:4737	1	J	1:J	5	sus_scrofa	Sus scrofa	59.545	29.931830047626548	2	present_gold	59.545	10
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	prefrontal cortex	H2AC11:prefrontal cortex	clustered	H2AC11:HGNC:4737	1	K	1:K	1	human	Homo sapiens	45.4925	0.504603804979706	4	present_gold	45.4925	11
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	prefrontal cortex	H2AC11:prefrontal cortex	clustered	H2AC11:HGNC:4737	1	K	1:K	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	11
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	prefrontal cortex	H2AC11:prefrontal cortex	clustered	H2AC11:HGNC:4737	1	K	1:K	3	canis_lupus_familiaris	Canis lupus familiaris	52.85	0.0	1	present_gold	52.85	11
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	prefrontal cortex	H2AC11:prefrontal cortex	clustered	H2AC11:HGNC:4737	1	K	1:K	4	macaca_mulatta	Macaca mulatta	32.38	0.0264575131106446	3	present_gold	32.38	11
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	prefrontal cortex	H2AC11:prefrontal cortex	clustered	H2AC11:HGNC:4737	1	K	1:K	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	11
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	skeletal muscle tissue	H2AC11:skeletal muscle tissue	clustered	H2AC11:HGNC:4737	1	L	1:L	1	human	Homo sapiens	0.0	0.0	0	observed_zero	0.0	12
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	skeletal muscle tissue	H2AC11:skeletal muscle tissue	clustered	H2AC11:HGNC:4737	1	L	1:L	2	bos_taurus	Bos taurus	27.195	0.5020458146424494	2	present_gold	27.195	12
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	skeletal muscle tissue	H2AC11:skeletal muscle tissue	clustered	H2AC11:HGNC:4737	1	L	1:L	3	canis_lupus_familiaris	Canis lupus familiaris	66.325	6.569021997223025	2	present_gold	66.325	12
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	skeletal muscle tissue	H2AC11:skeletal muscle tissue	clustered	H2AC11:HGNC:4737	1	L	1:L	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	12
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	skeletal muscle tissue	H2AC11:skeletal muscle tissue	clustered	H2AC11:HGNC:4737	1	L	1:L	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	12
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	spleen	H2AC11:spleen	clustered	H2AC11:HGNC:4737	1	M	1:M	1	human	Homo sapiens	54.814166666666665	2.099612337955978	12	present_gold	54.814166666666665	13
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	spleen	H2AC11:spleen	clustered	H2AC11:HGNC:4737	1	M	1:M	2	bos_taurus	Bos taurus	0.0	0.0	0	observed_zero	0.0	13
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	spleen	H2AC11:spleen	clustered	H2AC11:HGNC:4737	1	M	1:M	3	canis_lupus_familiaris	Canis lupus familiaris	48.22	5.81241774135342	2	present_gold	48.22	13
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	spleen	H2AC11:spleen	clustered	H2AC11:HGNC:4737	1	M	1:M	4	macaca_mulatta	Macaca mulatta	43.815	3.132483040656405	2	present_gold	43.815	13
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	spleen	H2AC11:spleen	clustered	H2AC11:HGNC:4737	1	M	1:M	5	sus_scrofa	Sus scrofa	58.080000000000005	15.64187328934741	6	present_gold	58.080000000000005	13
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	testis	H2AC11:testis	clustered	H2AC11:HGNC:4737	1	N	1:N	1	human	Homo sapiens	66.72461538461538	7.676446243091717	13	present_gold	66.72461538461538	14
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	testis	H2AC11:testis	clustered	H2AC11:HGNC:4737	1	N	1:N	2	bos_taurus	Bos taurus	49.2425	10.250760540889962	4	present_gold	49.2425	14
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	testis	H2AC11:testis	clustered	H2AC11:HGNC:4737	1	N	1:N	3	canis_lupus_familiaris	Canis lupus familiaris	31.3475	9.781487190947328	4	present_gold	31.3475	14
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	testis	H2AC11:testis	clustered	H2AC11:HGNC:4737	1	N	1:N	4	macaca_mulatta	Macaca mulatta	63.32666666666666	4.7244188355112335	3	present_gold	63.32666666666666	14
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC11	testis	H2AC11:testis	clustered	H2AC11:HGNC:4737	1	N	1:N	5	sus_scrofa	Sus scrofa	86.02	0.0	1	present_gold	86.02	14
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adipose tissue	H2AC12:adipose tissue	clustered	H2AC12:HGNC:13671	2	A	2:A	1	human	Homo sapiens	34.585	0.4313351365237935	2	present_gold	34.585	15
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adipose tissue	H2AC12:adipose tissue	clustered	H2AC12:HGNC:13671	2	A	2:A	2	bos_taurus	Bos taurus	51.00666666666667	5.140597889999437	6	present_gold	51.00666666666667	15
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adipose tissue	H2AC12:adipose tissue	clustered	H2AC12:HGNC:13671	2	A	2:A	3	canis_lupus_familiaris	Canis lupus familiaris	0.0	0.0	0	observed_zero	0.0	15
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adipose tissue	H2AC12:adipose tissue	clustered	H2AC12:HGNC:13671	2	A	2:A	4	macaca_mulatta	Macaca mulatta	0.0	0.0	0	observed_zero	0.0	15
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adipose tissue	H2AC12:adipose tissue	clustered	H2AC12:HGNC:13671	2	A	2:A	5	sus_scrofa	Sus scrofa	0.0	0.0	0	observed_zero	0.0	15
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adult mammalian kidney	H2AC12:adult mammalian kidney	clustered	H2AC12:HGNC:13671	2	B	2:B	1	human	Homo sapiens	46.03666666666667	16.87923675209674	3	present_gold	46.03666666666667	16
5	human,bos_taurus,canis_lupus_familiaris,macaca_mulatta,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Macaca mulatta,Sus scrofa	H2AC12	adult mammalian kidney	H2AC12:adult mammalian kidney	clustered	H2AC12:HGNC:13671	2	B	2:B	2	bos_taurus	Bos taurus	40.86666666666667	1.6961525088662686	3	present_gold	40.86666666666667	16
