species_count	selected_species_dirs	selected_species_names	gene_name	anatomical_entity	gene_tissue_label	gene_class	canonical_label	gene_number	anatomical_entity_letter	plot_label	selected_values_csv	n_species	mean_score	std_score	min_score	max_score	range_score	error_bar_low	error_bar_high	plot_order
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	liver	H2AC11:liver	clustered	H2AC11:HGNC:4737	1	K	1:K	57.458000,30.316667,40.876667,60.125000	4	47.19408333333333	14.110439845035675	30.316666666666663	60.125	29.808333333333337	33.08364348829765	61.30452317836901	11
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	lung	H2AC11:lung	clustered	H2AC11:HGNC:4737	1	L	1:L	61.139091,0.000000,45.950000,59.545000	4	41.658522727272725	28.596432754892636	0.0	61.1390909090909	61.1390909090909	13.06208997238009	70.25495548216536	12
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	lymph node	H2AC11:lymph node	clustered	H2AC11:HGNC:4737	1	M	1:M	62.180000,0.000000,0.000000,0.000000	4	15.545000000000002	31.090000000000003	0.0	62.18000000000001	62.18000000000001	0.0	46.635000000000005	13
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	metanephros cortex	H2AC11:metanephros cortex	clustered	H2AC11:HGNC:4737	1	N	1:N	0.000000,0.000000,0.000000,0.000000	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	ovary	H2AC11:ovary	clustered	H2AC11:HGNC:4737	1	O	1:O	75.206000,35.330000,74.970000,56.193333	4	60.42483333333333	18.953460666121693	35.33	75.20599999999999	39.87599999999999	41.47137266721164	79.37829399945502	15
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	pituitary gland	H2AC11:pituitary gland	clustered	H2AC11:HGNC:4737	1	P	1:P	34.190000,40.630000,51.605000,0.000000	4	31.606249999999996	22.263639031314415	0.0	51.605	51.605	9.34261096868558	53.869889031314415	16
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	prefrontal cortex	H2AC11:prefrontal cortex	clustered	H2AC11:HGNC:4737	1	Q	1:Q	45.492500,0.000000,52.850000,0.000000	4	24.585625	28.54749393372093	0.0	52.85	52.85	0.0	53.13311893372093	17
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	skeletal muscle tissue	H2AC11:skeletal muscle tissue	clustered	H2AC11:HGNC:4737	1	R	1:R	0.000000,27.195000,66.325000,0.000000	4	23.380000000000003	31.369178344355788	0.0	66.325	66.325	0.0	54.74917834435579	18
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	spleen	H2AC11:spleen	clustered	H2AC11:HGNC:4737	1	S	1:S	54.814167,0.000000,48.220000,58.080000	4	40.27854166666667	27.16372576425836	0.0	58.080000000000005	58.080000000000005	13.11481590240831	67.44226743092503	19
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC11	testis	H2AC11:testis	clustered	H2AC11:HGNC:4737	1	T	1:T	66.724615,49.242500,31.347500,86.020000	4	58.33365384615384	23.43674875456103	31.3475	86.02	54.6725	34.89690509159281	81.77040260071487	20
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	adipose tissue	H2AC12:adipose tissue	clustered	H2AC12:HGNC:13671	2	A	2:A	34.585000,51.006667,0.000000,0.000000	4	21.397916666666667	25.60155541335982	0.0	51.00666666666667	51.00666666666667	0.0	46.999472080026486	21
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	adult mammalian kidney	H2AC12:adult mammalian kidney	clustered	H2AC12:HGNC:13671	2	B	2:B	46.036667,40.866667,31.750000,0.000000	4	29.663333333333334	20.63870348353989	0.0	46.03666666666667	46.03666666666667	9.024629849793445	50.302036816873226	22
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	blood	H2AC12:blood	clustered	H2AC12:HGNC:13671	2	C	2:C	53.896667,57.182500,0.000000,0.000000	4	27.769791666666666	32.09383984083498	0.0	57.1825	57.1825	0.0	59.86363150750165	23
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	cerebellum	H2AC12:cerebellum	clustered	H2AC12:HGNC:13671	2	D	2:D	0.000000,59.533333,0.000000,0.000000	4	14.883333333333333	29.766666666666666	0.0	59.53333333333333	59.53333333333333	0.0	44.65	24
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	colon	H2AC12:colon	clustered	H2AC12:HGNC:13671	2	F	2:F	62.048889,49.320000,0.000000,0.000000	4	27.842222222222226	32.56669904088766	0.0	62.0488888888889	62.0488888888889	0.0	60.40892126310989	25
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	frontal cortex	H2AC12:frontal cortex	clustered	H2AC12:HGNC:13671	2	G	2:G	28.430000,54.966667,0.000000,0.000000	4	20.84916666666667	26.399800136027967	0.0	54.96666666666667	54.96666666666667	0.0	47.24896680269464	26
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	heart	H2AC12:heart	clustered	H2AC12:HGNC:13671	2	H	2:H	60.045714,33.443333,24.240000,0.000000	4	29.4322619047619	24.809203837850728	0.0	60.04571428571428	60.04571428571428	4.623058066911174	54.24146574261263	27
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	hypothalamus	H2AC12:hypothalamus	clustered	H2AC12:HGNC:13671	2	I	2:I	36.465000,45.733333,0.000000,0.000000	4	20.54958333333333	24.028403346063406	0.0	45.73333333333333	45.73333333333333	0.0	44.57798667939674	28
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	kidney	H2AC12:kidney	clustered	H2AC12:HGNC:13671	2	J	2:J	79.392500,44.400000,18.660000,0.000000	4	35.613125	34.39741253441166	0.0	79.3925	79.3925	1.2157124655883393	70.01053753441165	29
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	liver	H2AC12:liver	clustered	H2AC12:HGNC:13671	2	K	2:K	36.705000,43.204167,38.550000,0.000000	4	29.61479166666667	19.931683325138675	0.0	43.20416666666667	43.20416666666667	9.683108341527994	49.54647499180534	30
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	lung	H2AC12:lung	clustered	H2AC12:HGNC:13671	2	L	2:L	63.096667,46.191429,29.440000,0.000000	4	34.682023809523805	26.895971915365106	0.0	63.09666666666666	63.09666666666666	7.7860518941587	61.57799572488891	31
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	lymph node	H2AC12:lymph node	clustered	H2AC12:HGNC:13671	2	M	2:M	54.265000,55.580000,0.000000,0.000000	4	27.46125	31.71406427622714	0.0	55.58	55.58	0.0	59.17531427622714	32
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	metanephros cortex	H2AC12:metanephros cortex	clustered	H2AC12:HGNC:13671	2	N	2:N	0.000000,43.620000,0.000000,0.000000	4	10.905	21.81	0.0	43.62	43.62	0.0	32.714999999999996	33
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	ovary	H2AC12:ovary	clustered	H2AC12:HGNC:13671	2	O	2:O	31.425000,50.082500,0.000000,0.000000	4	20.376875000000002	24.731351844622242	0.0	50.0825	50.0825	0.0	45.108226844622244	34
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	pituitary gland	H2AC12:pituitary gland	clustered	H2AC12:HGNC:13671	2	P	2:P	48.860000,51.503333,0.000000,0.000000	4	25.090833333333332	28.99248911356181	0.0	51.50333333333333	51.50333333333333	0.0	54.08332244689514	35
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	prefrontal cortex	H2AC12:prefrontal cortex	clustered	H2AC12:HGNC:13671	2	Q	2:Q	37.154000,39.510000,40.600000,0.000000	4	29.316000000000003	19.59683981326241	0.0	40.6	40.6	9.719160186737593	48.91283981326241	36
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	skeletal muscle tissue	H2AC12:skeletal muscle tissue	clustered	H2AC12:HGNC:13671	2	R	2:R	45.350000,47.295000,49.755000,0.000000	4	35.6	23.801677461893313	0.0	49.755	49.755	11.798322538106689	59.401677461893314	37
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	spleen	H2AC12:spleen	clustered	H2AC12:HGNC:13671	2	S	2:S	47.163750,49.332000,38.180000,0.000000	4	33.6689375	22.959301154774398	0.0	49.332	49.332	10.7096363452256	56.62823865477439	38
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC12	testis	H2AC12:testis	clustered	H2AC12:HGNC:13671	2	T	2:T	53.832500,65.735000,17.730000,0.000000	4	34.324375	30.663389161927835	0.0	65.735	65.735	3.6609858380721683	64.98776416192784	39
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	adipose tissue	H2AC14:adipose tissue	clustered	H2AC14:HGNC:4727	3	A	3:A	33.170000,42.948000,0.000000,88.630000	4	41.187	36.581327787091965	0.0	88.63	88.63	4.605672212908033	77.76832778709196	40
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	adult mammalian kidney	H2AC14:adult mammalian kidney	clustered	H2AC14:HGNC:4727	3	B	3:B	46.945000,0.000000,0.000000,61.140000	4	27.021250000000002	31.735053273155224	0.0	61.14	61.14	0.0	58.756303273155225	41
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	blood	H2AC14:blood	clustered	H2AC14:HGNC:4727	3	C	3:C	51.146667,43.405000,0.000000,0.000000	4	23.63791666666667	27.477088144791956	0.0	51.14666666666667	51.14666666666667	0.0	51.115004811458626	42
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	cerebellum	H2AC14:cerebellum	clustered	H2AC14:HGNC:4727	3	D	3:D	0.000000,60.325000,0.000000,0.000000	4	15.08125	30.1625	0.0	60.325	60.325	0.0	45.243750000000006	43
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	cerebral cortex	H2AC14:cerebral cortex	clustered	H2AC14:HGNC:4727	3	E	3:E	23.270000,44.160000,0.000000,82.470000	4	37.474999999999994	35.00188994897275	0.0	82.47	82.47	2.4731100510272412	72.47688994897274	44
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	colon	H2AC14:colon	clustered	H2AC14:HGNC:4727	3	F	3:F	55.437778,44.030000,0.000000,96.480000	4	48.98694444444445	39.67154984337402	0.0	96.48	96.48	9.31539460107043	88.65849428781846	45
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	frontal cortex	H2AC14:frontal cortex	clustered	H2AC14:HGNC:4727	3	G	3:G	27.150000,42.075000,0.000000,54.260000	4	30.871249999999996	23.37690754248731	0.0	54.26	54.26	7.494342457512687	54.248157542487306	46
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	heart	H2AC14:heart	clustered	H2AC14:HGNC:4727	3	H	3:H	66.356000,0.000000,0.000000,61.480000	4	31.958999999999996	36.956724295676786	0.0	66.356	66.356	0.0	68.91572429567678	47
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	hypothalamus	H2AC14:hypothalamus	clustered	H2AC14:HGNC:4727	3	I	3:I	39.280000,43.836667,0.000000,0.000000	4	20.77916666666667	24.065720260708314	0.0	43.836666666666666	43.836666666666666	0.0	44.844886927374986	48
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	liver	H2AC14:liver	clustered	H2AC14:HGNC:4727	3	K	3:K	41.035714,39.022857,35.696667,53.263333	4	42.25464285714286	7.662213419996553	35.696666666666665	53.26333333333334	17.566666666666677	34.59242943714631	49.916856277139416	49
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	lung	H2AC14:lung	clustered	H2AC14:HGNC:4727	3	L	3:L	59.012857,34.656667,0.000000,65.990000	4	39.914880952380955	29.80766717270762	0.0	65.99000000000001	65.99000000000001	10.107213779673334	69.72254812508858	50
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	lymph node	H2AC14:lymph node	clustered	H2AC14:HGNC:4727	3	M	3:M	46.470000,47.500000,0.000000,0.000000	4	23.4925	27.130061278957704	0.0	47.5	47.5	0.0	50.622561278957704	51
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	metanephros cortex	H2AC14:metanephros cortex	clustered	H2AC14:HGNC:4727	3	N	3:N	0.000000,41.950000,0.000000,59.620000	4	25.392500000000002	30.19509162650999	0.0	59.620000000000005	59.620000000000005	0.0	55.58759162650999	52
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	ovary	H2AC14:ovary	clustered	H2AC14:HGNC:4727	3	O	3:O	23.100000,52.036667,0.000000,91.066667	4	41.55083333333333	39.27966162777618	0.0	91.06666666666666	91.06666666666666	2.271171705557151	80.83049496110951	53
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	pituitary gland	H2AC14:pituitary gland	clustered	H2AC14:HGNC:4727	3	P	3:P	0.000000,44.940000,0.000000,62.260000	4	26.799999999999997	31.74350957282449	0.0	62.26	62.26	0.0	58.54350957282449	54
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	prefrontal cortex	H2AC14:prefrontal cortex	clustered	H2AC14:HGNC:4727	3	Q	3:Q	32.925000,0.000000,0.000000,0.000000	4	8.23125	16.4625	0.0	32.925	32.925	0.0	24.693749999999998	55
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	skeletal muscle tissue	H2AC14:skeletal muscle tissue	clustered	H2AC14:HGNC:4727	3	R	3:R	0.000000,40.596667,0.000000,78.270000	4	29.71666666666667	37.60301908682925	0.0	78.27000000000001	78.27000000000001	0.0	67.31968575349592	56
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	spleen	H2AC14:spleen	clustered	H2AC14:HGNC:4727	3	S	3:S	44.434000,46.832000,41.335000,77.968000	4	52.642250000000004	17.03312350245838	41.335	77.968	36.633	35.609126497541624	69.67537350245838	57
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC14	testis	H2AC14:testis	clustered	H2AC14:HGNC:4727	3	T	3:T	31.560000,58.612000,0.000000,94.050000	4	46.055499999999995	39.9681803563785	0.0	94.05	94.05	6.087319643621498	86.02368035637849	58
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	adipose tissue	H2AC25:adipose tissue	clustered	H2AC25:HGNC:20507	4	A	4:A	64.936667,51.473333,0.000000,71.240000	4	46.9125	32.34337488689259	0.0	71.24000000000001	71.24000000000001	14.569125113107411	79.2558748868926	59
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	adult mammalian kidney	H2AC25:adult mammalian kidney	clustered	H2AC25:HGNC:20507	4	B	4:B	63.731818,52.137500,34.796667,53.366667	4	51.00816287878788	11.993636592748363	34.79666666666667	63.73181818181818	28.93515151515151	39.01452628603951	63.001799471536245	60
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	blood	H2AC25:blood	clustered	H2AC25:HGNC:20507	4	C	4:C	81.006875,56.362500,65.710000,69.236667	4	68.07901041666666	10.187552492728598	56.3625	81.006875	24.644374999999997	57.89145792393806	78.26656290939526	61
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	cerebellum	H2AC25:cerebellum	clustered	H2AC25:HGNC:20507	4	D	4:D	95.220000,50.610000,50.615000,76.386667	4	68.20791666666666	21.723581544922297	50.61	95.21999999999998	44.609999999999985	46.484335121744365	89.93149821158896	62
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	cerebral cortex	H2AC25:cerebral cortex	clustered	H2AC25:HGNC:20507	4	E	4:E	83.080000,46.245000,42.875000,94.010000	4	66.5525	25.820477177361898	42.875	94.01	51.135000000000005	40.7320228226381	92.37297717736189	63
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	colon	H2AC25:colon	clustered	H2AC25:HGNC:20507	4	F	4:F	72.105000,47.240000,40.160000,92.150000	4	62.91375	23.82321674858372	40.16	92.15	51.99000000000001	39.090533251416275	86.73696674858373	64
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	frontal cortex	H2AC25:frontal cortex	clustered	H2AC25:HGNC:20507	4	G	4:G	82.818000,46.536667,55.786667,67.211429	4	63.088190476190476	15.636833296143061	46.53666666666666	82.81800000000001	36.28133333333335	47.45135718004742	78.72502377233354	65
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	heart	H2AC25:heart	clustered	H2AC25:HGNC:20507	4	H	4:H	77.623000,52.327500,31.510000,54.850000	4	54.077625	18.86214801030095	31.51	77.623	46.113	35.21547698969905	72.93977301030094	66
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	hypothalamus	H2AC25:hypothalamus	clustered	H2AC25:HGNC:20507	4	I	4:I	81.351250,41.805000,28.350000,41.325000	4	48.2078125	22.95785473733608	28.35	81.35125	53.00124999999999	25.24995776266392	71.16566723733608	67
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	kidney	H2AC25:kidney	clustered	H2AC25:HGNC:20507	4	J	4:J	66.070000,49.200000,33.290000,0.000000	4	37.14	28.14599201781075	0.0	66.07	66.07	8.994007982189249	65.28599201781076	68
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	liver	H2AC25:liver	clustered	H2AC25:HGNC:20507	4	K	4:K	53.722000,43.490000,32.056667,53.520000	4	45.69716666666667	10.271797900616578	32.056666666666665	53.722	21.665333333333336	35.42536876605009	55.968964567283244	69
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	lung	H2AC25:lung	clustered	H2AC25:HGNC:20507	4	L	4:L	67.738571,48.481429,35.006667,62.755000	4	53.49541666666667	14.782662077133967	35.00666666666667	67.73857142857143	32.731904761904765	38.71275458953271	68.27807874380063	70
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	lymph node	H2AC25:lymph node	clustered	H2AC25:HGNC:20507	4	M	4:M	74.685000,54.555000,0.000000,47.690000	4	44.2325	31.63530266964424	0.0	74.685	74.685	12.597197330355762	75.86780266964425	71
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	metanephros cortex	H2AC25:metanephros cortex	clustered	H2AC25:HGNC:20507	4	N	4:N	61.645000,60.410000,0.000000,75.500000	4	49.38875	33.629003448164596	0.0	75.5	75.5	15.759746551835406	83.0177534481646	72
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	ovary	H2AC25:ovary	clustered	H2AC25:HGNC:20507	4	O	4:O	77.035000,50.785000,41.750000,94.823333	4	66.09833333333333	24.304154765983718	41.75	94.82333333333334	53.07333333333334	41.79417856734961	90.40248809931705	73
4	human,bos_taurus,canis_lupus_familiaris,sus_scrofa	Homo sapiens,Bos taurus,Canis lupus familiaris,Sus scrofa	H2AC25	pituitary gland	H2AC25:pituitary gland	clustered	H2AC25:HGNC:20507	4	P	4:P	80.308000,55.226667,73.683333,95.650000	4	76.21700000000001	16.747052777749904	55.22666666666667	95.65	40.42333333333334	59.46994722225011	92.96405277774991	74
